Product Id,Variant Id,Handle,Title,Body (Html),Vendor,Type,Tags,Published,Option Fulfill Value,Custom Option,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant Sku,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Google Shopping / Mpn,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,Seo Title,Seo Description,Google Shopping / Adwords Grouping,Google Shopping / Adwords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost Per Item,Available On Listing Pages,Available On Sitemap Files,Template,Shipping Profile Name,Variant Tag,Facebook Pixel Id,Facebook Access Token,Product Stock Status,Shipping Fee,Base Cost Variant
'1000000665923091','1000020410994550',holy-spirit-flames-sports-bra,Holy Spirit Flames Sports Bra,"<div>Embrace the heat with the Holy Spirit Flames Sports Bra. This striking design features vibrant hues of ember, sunset gold, and deep charcoal, creating a look that’s both powerful and inspiring. Perfect for the woman who brings passion to every workout and isn't afraid to stand out.</div>
<h2>Why You'll Love It</h2>
<ul>
 <li>Designed for light to medium support, ideal for yoga, Pilates, or everyday wear.</li>
 <li>Crafted from a premium blend of 82% polyester and 18% spandex for ultimate flexibility.</li>
 <li>Buttery-soft feel against your skin for all-day comfort.</li>
 <li>Squat-proof material ensures confidence during any activity.</li>
 <li>Four-way stretch fabric allows for unrestricted movement.</li>
 <li>Comfortable underband provides gentle support without digging or chafing.</li>
 <li>Coordinates perfectly with our Holy Spirit Flames leggings and capris for a complete look.</li>
</ul>",DAKOfits,Sports Bra,"abstract sports bra,activewear,all-over print,faith,fire sports bra,flame sports bra,dakofits,gold sports bra,high support sports bra,holy spirit,low support sports bra,medium support sports bra,red sports bra,running bra,sports bra,women's activewear,workout bra,yoga bra",TRUE,,,Color,Black,Size,XS,,,,74,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgextaojygqBtkmzy.jpeg,1,Women's holy spirit flames sports bra front view,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgextaojygqBtkmzy.jpeg,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000665923091','1000020410994551',holy-spirit-flames-sports-bra,,,,,,,,,,Black,,S,,,,79,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgextaojygqBtkmzq.jpeg,2,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgextaojygqBtkmzy.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923091','1000020410994552',holy-spirit-flames-sports-bra,,,,,,,,,,Black,,M,,,,85,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgextaojygqBtkmzr.jpeg,3,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgextaojygqBtkmzy.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923091','1000020410994553',holy-spirit-flames-sports-bra,,,,,,,,,,Black,,L,,,,99,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgextaojygqBtkmzs.jpeg,4,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgextaojygqBtkmzy.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923091','1000020410994554',holy-spirit-flames-sports-bra,,,,,,,,,,Black,,XL,,,,113,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgextaojygqBtkmzt.jpeg,5,Holy Spirit Flames Sports Bra | DAKOfits,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgextaojygqBtkmzy.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923091','1000020410994555',holy-spirit-flames-sports-bra,,,,,,,,,,Black,,2XL,,,,125,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgextaojygqBtkmzu.jpeg,6,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgextaojygqBtkmzy.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923091','1000020410994556',holy-spirit-flames-sports-bra,,,,,,,,,,White,,XS,,,,74,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgextaojygqBtkmzv.jpeg,7,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgextaojygqBtkmzt.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923091','1000020410994557',holy-spirit-flames-sports-bra,,,,,,,,,,White,,S,,,,79,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgextaojygqBtkmzw.jpeg,8,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgextaojygqBtkmzt.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923091','1000020410994558',holy-spirit-flames-sports-bra,,,,,,,,,,White,,M,,,,85,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgextaojygqBtkmzt.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923091','1000020410994559',holy-spirit-flames-sports-bra,,,,,,,,,,White,,L,,,,99,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgextaojygqBtkmzt.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923091','1000020410994560',holy-spirit-flames-sports-bra,,,,,,,,,,White,,XL,,,,113,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgextaojygqBtkmzt.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923091','1000020410994561',holy-spirit-flames-sports-bra,,,,,,,,,,White,,2XL,,,,125,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgextaojygqBtkmzt.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923092','1000020410994587',claude-monet-water-lilies-sports-bra,Claude Monet Water Lilies Sports Bra,"<p><b>Make a splash in the Claude Monet Water Lilies Sports Bra.</b> This high-performance Sports Bra is designed for your toughest workouts and your most chill rest days. The vibrant, dreamy print will inspire you to push your limits, whether you're hitting the gym, flowing through yoga, or simply enjoying the sunshine. Experience the perfect blend of style and support.</p><h2>Why You'll Love It</h2>
<ul>
<li>Designed for light to medium support, perfect for yoga, Pilates, or everyday wear.</li>
<li>Features a comfortable underband that stays in place without digging.</li>
<li>Adjustable straps provide a customized fit and added support.</li>
<li>The stunning Water Lilies print perfectly coordinates with our leggings and capris.</li>
<li>Made from a buttery-soft, squat-proof fabric (82% polyester, 18% spandex).</li>
<li>Four-way stretch fabric allows for unrestricted movement.</li>
<li>Easy care: Machine wash cold, tumble dry low.</li>
<li>The print will never fade, no matter how many times you wash it.</li>
</ul>",DAKOfits,Sports Bra,"activewear,all-over print,australia,claude monet,floral sports bra,dakofits,green sports bra,gym wear,high impact sports bra,low impact sports bra,running bra,sports bra,water lilies,women's activewear,women's sports bra,workout clothes,yoga bra",TRUE,,,Color,Black,Size,XS,,,,74,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgixtaojygqBtknbv.jpeg,1,Women's water lilies printed sports bra front view,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgixtaojygqBtknbv.jpeg,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000665923092','1000020410994588',claude-monet-water-lilies-sports-bra,,,,,,,,,,Black,,S,,,,79,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgixtaojygqBtkmzx.jpeg,2,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgixtaojygqBtknbv.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923092','1000020410994589',claude-monet-water-lilies-sports-bra,,,,,,,,,,Black,,M,,,,85,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgixtaojygqBtkmzz.jpeg,3,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgixtaojygqBtknbv.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923092','1000020410994590',claude-monet-water-lilies-sports-bra,,,,,,,,,,Black,,L,,,,99,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgixtaojygqBtknbq.jpeg,4,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgixtaojygqBtknbv.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923092','1000020410994591',claude-monet-water-lilies-sports-bra,,,,,,,,,,Black,,XL,,,,113,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgixtaojygqBtknbr.jpeg,5,Claude Monet Water Lilies Sports Bra | DAKOfits,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgixtaojygqBtknbv.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923092','1000020410994592',claude-monet-water-lilies-sports-bra,,,,,,,,,,Black,,2XL,,,,125,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgixtaojygqBtknbs.jpeg,6,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgixtaojygqBtknbv.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923092','1000020410994593',claude-monet-water-lilies-sports-bra,,,,,,,,,,White,,XS,,,,74,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgixtaojygqBtknbt.jpeg,7,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgixtaojygqBtknbr.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923092','1000020410994594',claude-monet-water-lilies-sports-bra,,,,,,,,,,White,,S,,,,79,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgixtaojygqBtknbu.jpeg,8,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgixtaojygqBtknbr.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923092','1000020410994595',claude-monet-water-lilies-sports-bra,,,,,,,,,,White,,M,,,,85,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgixtaojygqBtknbr.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923092','1000020410994596',claude-monet-water-lilies-sports-bra,,,,,,,,,,White,,L,,,,99,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgixtaojygqBtknbr.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923092','1000020410994597',claude-monet-water-lilies-sports-bra,,,,,,,,,,White,,XL,,,,113,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgixtaojygqBtknbr.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923092','1000020410994598',claude-monet-water-lilies-sports-bra,,,,,,,,,,White,,2XL,,,,125,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgixtaojygqBtknbr.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923093','1000020410994600',electrik-blue-ferns-sports-bra-1,Electrik Blue Ferns Sports Bra,"<p>Dominate your workout in the Electrik Blue Ferns Sports Bra. This isn't just a sports bra; it's a statement. The electrifying blues and greens capture the raw beauty of the natural world, bringing an element of wild style to your fitness routine. It’s a fresh take for the woman who embraces vibrant expression both in and out of the gym.</p>
<h2>Why You'll Love It</h2>
<ul>
 <li>Provides light to medium bust support for various activities.</li>
 <li>Features adjustable straps for a customized and comfortable fit.</li>
 <li>Designed with a comfortable underband that stays in place without digging.</li>
 <li>Made from a squat-proof fabric, ensuring confidence during any workout.</li>
 <li>Enjoy a buttery-soft feel that’s like a second skin.</li>
 <li>Boasts 4-way stretch, allowing for a full range of motion.</li>
 <li>Coordinates perfectly with Electrik Blue Ferns leggings and capris for a complete look.</li>
 <li>82% polyester, 18% spandex</li>
</ul>",DAKOfits,Sports Bra,"activewear,all-over print,blue sports bra,botanical print,electrik blue,fern print,fitness apparel,floral sports bra,dakofits,gym wear,premium sports bra,sports bra,sports top,training bra,women's activewear,yoga bra",TRUE,,,Color,Black,Size,XS,,,,74,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgmxtaojygqBtknjt.jpeg,1,Women's blue ferns sports bra front view,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgmxtaojygqBtknjt.jpeg,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000665923093','1000020410994601',electrik-blue-ferns-sports-bra-1,,,,,,,,,,Black,,S,,,,79,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgmxtaojygqBtknbw.jpeg,2,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgmxtaojygqBtknjt.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923093','1000020410994602',electrik-blue-ferns-sports-bra-1,,,,,,,,,,Black,,M,,,,85,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgmxtaojygqBtknby.jpeg,3,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgmxtaojygqBtknjt.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923093','1000020410994603',electrik-blue-ferns-sports-bra-1,,,,,,,,,,Black,,L,,,,99,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgmxtaojygqBtknbx.jpeg,4,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgmxtaojygqBtknjt.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923093','1000020410994604',electrik-blue-ferns-sports-bra-1,,,,,,,,,,Black,,XL,,,,113,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgmxtaojygqBtknbz.jpeg,5,Electrik Blue Ferns Sports Bra | DAKOfits,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgmxtaojygqBtknjt.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923093','1000020410994605',electrik-blue-ferns-sports-bra-1,,,,,,,,,,Black,,2XL,,,,125,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgmxtaojygqBtknjq.jpeg,6,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgmxtaojygqBtknjt.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923093','1000020410994606',electrik-blue-ferns-sports-bra-1,,,,,,,,,,White,,XS,,,,74,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgmxtaojygqBtknjr.jpeg,7,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgmxtaojygqBtknbz.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923093','1000020410994607',electrik-blue-ferns-sports-bra-1,,,,,,,,,,White,,S,,,,79,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgmxtaojygqBtknjs.jpeg,8,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgmxtaojygqBtknbz.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923093','1000020410994608',electrik-blue-ferns-sports-bra-1,,,,,,,,,,White,,M,,,,85,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgmxtaojygqBtknbz.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923093','1000020410994609',electrik-blue-ferns-sports-bra-1,,,,,,,,,,White,,L,,,,99,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgmxtaojygqBtknbz.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923093','1000020410994610',electrik-blue-ferns-sports-bra-1,,,,,,,,,,White,,XL,,,,113,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgmxtaojygqBtknbz.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923093','1000020410994611',electrik-blue-ferns-sports-bra-1,,,,,,,,,,White,,2XL,,,,125,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,,,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgmxtaojygqBtknbz.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923094','1000020410994619',brown-cream-stripes-sports-bra,Brown Cream Stripes Sports Bra,"<p>The Brown Cream Stripes Sports Bra is for the woman who appreciates classic patterns with a modern twist. Featuring a timeless stripe design in rich brown and creamy hues, this bra offers light support and effortless style. Ideal for yoga, Pilates, or simply adding a touch of flair to your everyday look.</p>

<h2>Why You'll Love It</h2>
<ul>
 <li>Designed for light to medium support during low-impact activities.</li>
 <li>Offers a buttery-soft feel for maximum comfort.</li>
 <li>Adjustable straps ensure a perfect, customized fit.</li>
 <li>Provides a comfortable underband that stays in place.</li>
 <li>Features a flattering silhouette that moves with you.</li>
 <li>Squat-proof and non-see-through, so you can feel confident.</li>
 <li>Coordinates perfectly with our Brown Cream Stripes leggings and capris.</li>
 <li>Made from a high-performance fabric blend that wicks away moisture.</li>
</ul>",DAKOfits,Sports Bra,"activewear,all-over print,australian brand,brown sports bra,cream sports bra,fitness apparel,dakofits,geometric pattern,high-performance,sports bra,striped sports bra,supportive bra,women's activewear,workout bra,yoga bra",TRUE,,,Color,Black,Size,XS,,,,74,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgqxtaojygqBtknrv.jpeg,1,Women's brown cream stripes sports bra front view,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgqxtaojygqBtknrv.jpeg,lb,,0,TRUE,TRUE,Default,,,,,,,
'1000000665923094','1000020410994620',brown-cream-stripes-sports-bra,,,,,,,,,,Black,,S,,,,79,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgqxtaojygqBtknjy.jpeg,2,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgqxtaojygqBtknrv.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923094','1000020410994621',brown-cream-stripes-sports-bra,,,,,,,,,,Black,,M,,,,85,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgqxtaojygqBtknjx.jpeg,3,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgqxtaojygqBtknrv.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923094','1000020410994622',brown-cream-stripes-sports-bra,,,,,,,,,,Black,,L,,,,99,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgqxtaojygqBtknjz.jpeg,4,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgqxtaojygqBtknrv.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923094','1000020410994623',brown-cream-stripes-sports-bra,,,,,,,,,,Black,,XL,,,,113,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgqxtaojygqBtknrq.jpeg,5,Brown Cream Stripes Sports Bra | DAKOfits,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgqxtaojygqBtknrv.jpeg,lb,,0,,,,,,,,,0,0
'1000000665923094','1000020410994624',brown-cream-stripes-sports-bra,,,,,,,,,,Black,,2XL,,,,125,shopbase,100,continue,manual,64.99,77.99,true,TRUE,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgqxtaojygqBtknrr.jpeg,6,,,,,,,,,,,,,,,,,,https://img.btdmp.com/10685/10685143/products/origin/gexdmobvgeAdgmrqgaBdqmzrgexdambqgaxdmnrvhezdgmbzgqxtaojygqBtknrv.jpeg,lb,,0,,,,,,,,,0,0
